"CodeNum","CodeName","FullName","AC001A","AC002A","AC013A","AC004A","AC014A","AC014C","AC022A","AC024A","AC025A","AC077A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC142A","AC148A","AC152A","AC9964","AC9969","AC9974","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM101A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY019A","CY004A","CY9991","CY010A","CY9988","CY9999","DE001A","DP9999","DT004B","DT002A","EU002A","EU002B","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU052A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053A","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO023A","GO025B","GO025F","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA167A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE012A","NE020A","NE9999","NI152A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA9996","TA003A","TA004A","TA005A","TA9999","TE001A"
67,"enoch2005","",0,0,0,0,0,1.04167,2.25694,0,0,0,0,0,0,0.173611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444,0,0,0,0,0,0,0,2.25694,0,3.99306,0,0,0,0,0,0,5.20833,0,0.173611,0,3.99306,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222,0,0,0,0,0,0,0,1.21528,0,0,2.60417,0,0.868056,0.520833,0.173611,0,0,0,0.520833,0,0,0,0,0,0.347222,0,0,0,0.520833,0,0,13.1944,7.8125,0,0,0,0,0.173611,0.694444,0,1.04167,0,0,0,0,0,0,0,0,0,0,0,1.04167,0,0,0,1.04167,0,0,0,0,0,0.347222,0,0,7.63889,0,3.125,6.77083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77083,0,0,0,0,0,0,0,0,0,0,0,0.694444,0.347222,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0.868056,0,0,0.173611,0,0,0,0,0,0,0,0.694444,0,0,0,0,0,0,0,0,0,1.38889,0,0,0,0.173611,0.347222,0,0,0,0,0.347222,0,0,0,0,0,0,0,0,0,0,0,0,1.38889,0,0,0,0,0,0,0.173611,0,0.868056,11.2847,0,0,0
68,"gran1993","",0,0,0,0,0,0,0.986193,0,0,0,0,0,0,0,0,17.1598,0,0,0,0,0,0,0,0,0.591716,0,0,11.4398,0,0,0.197239,0,0,0,0,0,0,0.986193,0,0,0,0,0,0,0.197239,0,0,0.591716,0,0,0,0,0,0,2.16963,0,0,0,0.394477,0,0,0,0,0,0,0.394477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197239,0,0,0,0,0,0,0,0.986193,0,0,3.15582,0,0,0,0,0.197239,0,0,0,0,0,0,0,0,0.788955,0,0,0,0,0,0,34.5168,0,0,0,0,0,0,0.394477,0,0.591716,0,0,0,0,0,0,0,0.394477,0,0,0,0.394477,0,0,0,0.591716,0,0,0,0,0,0,0,0,4.14201,0,0.788955,0,0,0,0,0,0.197239,0,0,0,0,0,0,0,0,0,0,0,0.591716,0,0,0,0,0,0,0,0,0,0,0.394477,0,0,0,0,0.394477,0,0,0,0,0,0,0,0,1.38067,0,0,0,0,0,0,0,0.394477,0,0,0,0,0,0,0,0.591716,0,0,0,0,0,0,0,0.394477,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57791,0.986193,0,0,0,0,0.197239,0,0,0,0,0,0,0,0,0,0,0,0,0.394477,0,0,0,0,0,0,1.77515,0.394477,3.94477,3.74753,0.394477,0,0
69,"gran1994","",0,0,0.17762,0,0,0.888099,0,0,0,0,0,0,0,0.17762,0,17.0515,0,0,0,0,0,0,0,0,0.53286,0,0,5.15098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35524,0,0.35524,0,0,0,0,0,0,2.30906,0,0,0,0.35524,0,0,0,0.17762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17762,0.53286,0,0.17762,0,0,0,0,0,0,0,0,4.4405,0.53286,0,0.17762,0,0,0,0,0.17762,0.53286,0,0,0,0,0.35524,0,0,0,0.35524,0,0,36.9449,0.17762,0.17762,0,0,0,0.17762,0.17762,0,1.24334,0,0,0,0.17762,0,0,0.35524,0.53286,0,0,0,1.06572,0,0,0,0.17762,0,0,0,0,0,1.95382,0,0,3.19716,0,1.06572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17762,0,0,0,0,0.35524,0,0,0,0,0,0.35524,0,0,0,0,0.71048,0,0,0,0.35524,0,0,0,0,0.53286,0,0,0,0,0,0.35524,0,0,0,0,0,0.17762,0,0,0,0,0,0,0,0,0,0,0,0.17762,0,0,0.17762,0,0,0,0,0,0,0,0,0,0,2.84192,0.53286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17762,0,0,0,0,0,0,3.19716,0,4.08526,3.37478,0,0,0
70,"gran1995","",0,0.433839,0,0,0,0,1.0846,0,0,0,0,0,0,0,0,18.2213,0,0,0,0,0,0,0,0,0.21692,0,0,6.72451,0,0,0,0,0,0,0,0,0,0.433839,0.650759,0,0,0,0,0,0,0.21692,0,0.650759,0,0,0,0,0,0,5.20607,0,0,0,0,0,0,0,0,0,0,0.433839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650759,0,0,0,0,0,0,0,0.21692,0,0,4.77223,0,0,0.433839,0,0,0,0,0.21692,0,0,0,0.21692,0,0.867679,0,0,0,0.433839,0,0,33.6226,0.21692,0,0,0,0,0,0.21692,0,0,0,0,0,0.433839,0,0,0.21692,0.650759,0,0,0,0.433839,0,0,0,0,0,0,0,0,0,1.0846,0,0,1.0846,0.21692,0.650759,0.21692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1692,0,0,0,0.21692,0,0,0,0,0.650759,0,0,0,0,0,0.21692,0,0.433839,0,0,0,0,0,0,0,0.21692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03688,1.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60304,0,1.95228,5.42299,0,0,0
71,"gran1996","",0,0,0,0,0,0,0.803213,0,0,0,0,0,0,0,0,15.4618,0,0,0,0,0,0,0,0,0,0,0,3.61446,0,0,0,0,0,0,0,0,0,0.60241,0,0,0,0,0,0,0,0.200803,0,1.20482,0,0,0,0,0,0,2.81124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803213,0,0,0,0.200803,0,0,34.1365,0,0,0,0,0,0,0,0,0,0,0,0,0.200803,0,0,0,0.401606,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20482,0,0,6.82731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606,2.81124,0,0,0,0,0,0.401606,0,0,0,0,0,0.60241,0,0,0,0,0,0,0,0,0,0,0,0.401606,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21285,2.00803,0,0,0,0,0.200803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40964,0,2.81124,10.241,0,0,0
72,"gran1997","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81148,0,0,0,0,0,0,0,0,0,0,0,1.84426,0,0,0,0,0,0,0,0,0,0.409836,0,0,0,0,0,0,0,0,0,1.02459,0,0,0,0,0,0,4.91803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918,0,0,0,0,0,0,0.204918,0,3.07377,0,0,5.53279,0,0,0,0,0,0,0,0,0.204918,0,0.204918,0,0,0.819672,0,0,0,0,0,0,35.8607,0.204918,0,0,0,0,0,0,0,0,0.409836,0,0,0,0,0,0,1.22951,0,0,0,0,0,0,0,0.819672,0,0,0,0.204918,0,0,0,0,4.71311,0,0.614754,0,0,0,0,0,0,0,0,0,0,0,0.409836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409836,0,0,1.63934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614754,0,0,0,0,0,0,4.91803,0,4.30328,13.1148,0,0,0
73,"gran1998","",0,0,0.379507,0,0,3.79507,0.759013,0,0,0,0,0,0,0,0,3.79507,0,0,0,0,0,0,0,0,0,0,0,0.56926,0,0,0,0,0,0,0,0,0,0.189753,0,0,0,0,0,0,0,0.189753,0,0.948767,0,0,0,0,0,0,3.98482,0,0,0,0,0,0,0,0,0,0,0.189753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189753,0,0,1.32827,0,0,1.70778,0,0,0.189753,0,0,0,0,0.189753,0,0,0,0,0,0.189753,0,0,0,0.189753,0,0,25.2372,0.948767,0,0,0,0,0,0,0,0.189753,0,0,0,0,0,0,0,0.379507,0,0,0,2.08729,0,0,0,0.379507,0,0,0,0,0,1.70778,0,0,4.36433,0,0.56926,0,0,0,0,0,0,0,0.379507,0,0,0,0,0,0,0,0,0,0.948767,0,0,0,0,0,0.189753,0,0,0,0,0.56926,0,0,0,0,0.56926,0,0,0.379507,0.56926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51803,0,0,0,0,0,3.41556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379507,0,0,0,0,0,0,3.03605,0,2.08729,31.3093,0,0,0
74,"gran1999","",0,0,0,0,0,7.50916,0.915751,0,0,0,0,0,0,0,0,0.915751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18315,0,0.3663,0,0,0,0,0,0,2.1978,0,0,0,0,0,0,0,0,0,0,0.18315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18315,0.3663,0,0,0,0,0.3663,0,0,1.64835,0,0,3.11355,0,0,0.18315,0,0,0,0,0,0,0,0,0,1.8315,0,0,0,0,0,0,0,36.63,0.18315,0.3663,0,0,0,0,0.3663,0,0,0,0.3663,0,0.549451,0,0,0,0,0,0,0,1.64835,0,0,0,0.3663,0,0,0,0,0,2.74725,0,0,3.84615,0,1.4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0989,0,0,0,0,0,0,0,0,1.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18315,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1978,0.915751,0,0,0,0,0.18315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38095,0,1.8315,20.5128,0,0,0
75,"gran2000","",0,0,0,0,0,8.61423,0.374532,0,0,0,0,0,0,0,0,1.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0,0,0,0.187266,0,0,0,0,0,0,0.187266,0,0,1.49813,0,0,0,0,0,0,2.24719,0,0,0,0.374532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0,0,0,0.561798,0,0,0.561798,0,0,0.93633,0,0,0.187266,0,0,0,0,0,0,0,0,0,0,2.24719,0,0,0,0,0,0,34.4569,0,0.187266,0,0,0,0.374532,0.749064,0,0,0,0,0,0.187266,0,0,0,0,0,0,0,0,0,0,0,0.187266,0,0,0,0,0,4.86891,0,0,2.99625,0,0.93633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31086,0,0,0,0,0,0,0,0,0,0,0.187266,0,0,0,0,1.68539,0,0,0,0,0,0,0,0,0.749064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187266,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61798,0,2.05993,21.9101,0,0,0
76,"gran2001","",0,0,0,0,0,5.38462,0.961538,0,0,0,0,0,0,0,0,0.961538,0,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0.769231,0,0,0,0,0.576923,0,0,0,0,0,0,0,0.384615,0,0.192308,0,0,0,0,0,0,3.46154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,2.5,0,0,3.84615,0,0,0.384615,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,29.0385,0.384615,0,0,0,0,0.769231,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,1.15385,0,0,0,1.15385,0,0,3.46154,0,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,1.73077,0,0.192308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53846,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,6.15385,0,1.15385,28.4615,0,0,0
77,"gran2002","",0,0,0,0,0,7.70751,0.197628,0,0,0,0,0,0,0,0,0.197628,0,0,0,0,0,0,0,0,0,0,0,0.790514,0,0,0,0,1.3834,0,0,0,0,0,0,0,0,0,0,0,0,0.790514,0,0.197628,0,0,0,0,0,0,3.75494,0,0,0,0,0,0,0,0,0,0,0.197628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395257,0,0.197628,0,0,0,0,0,2.7668,0,0,3.55731,0,0,0,0,0,0,0,0,0.197628,0,0,0,0,1.3834,0,0,0.197628,0,0,0,34.1897,0.197628,0,0,0,0,0,0,0,0.197628,0,0,0,0,0,0,0,0,0,0,0,0.790514,0,0,0,0,0,0,0,0,0,2.56917,0,0,2.7668,0,0.197628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37154,0.790514,0,0,0,0,0.395257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94071,0,0,22.7273,0,0,0
78,"gran2003","",0,0,0,0,0,4.14313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564972,0,0,0,0,3.20151,0,0,1.12994,0,0,0,0,0,0,0,0,0,0,0,2.44821,0,0,0,0,0,0,4.33145,0,0,0,0,0,0,0,0,0,0,0.188324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376648,0,0,1.50659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564972,0,0,0,0,0,0,38.9831,0.564972,0,0,0,0,0,3.76648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753296,0,0,0,0.188324,0,0,0,0,0,0.94162,0,0,2.25989,0,0.753296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376648,0,0,0,0,0,0.188324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31827,0.376648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25989,0,1.12994,27.307,0,0,0
79,"gran2004","",0,0,0,0,0,3.18352,0.187266,0,0,0,0,0,0,0,0,1.31086,0,0,0,0,0,0,0,0,0,0,0,0.187266,0,0,0,0,0.187266,0,0,0.187266,0,0.187266,0,0,0,0,0,0,0.749064,0,0,0.749064,0,0,0,0,0,0,4.68165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05993,0,0,1.31086,0,0,0.187266,0,0,0,0,0,0,0,0,0,0,1.31086,0,0,0,0.374532,0,0.749064,31.8352,1.31086,0,0,0,0,0,2.43446,0,0.374532,0,0.749064,0,0,0,0,0,0.187266,0,0,0,0.561798,0,0,0,1.87266,0,0,0,0,0,0.749064,0,0,3.37079,0,2.24719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0,0,0,0,0,0,0,0.93633,0,0,0,0,0,0.749064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93633,0.374532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187266,0,0,0.187266,0,0,0,0,0,0,0,1.31086,0,0.93633,30.1498,0,0,0
80,"gran2005","",0,0,0,0,0,2.4952,0.575816,0,0,0,0,0,0,0,0,1.15163,0,0,0,0,0,0,0,0,0,0,0,3.45489,0,0,0,0,2.87908,0,0,0.191939,0,0.191939,0,0,0,0,0,0,0.191939,0,0,0.575816,0,0,0,0,0.767754,0,5.37428,0,0,0,0,0,0,0,0,0,0,0.191939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191939,0,0,0,0,0,0,0,1.53551,0,0,1.53551,0,0,0,0,0,0,0,0.191939,0.191939,0,0,0,0,2.11132,0,0,0,0,0,0,26.1036,1.91939,0,0,0,0,0,1.15163,0,0.191939,0,0,0,0,0,0,0,0,0,0,0,0.575816,0,0,0,0.767754,0,0,0,0,0,1.15163,0,0,2.68714,0,2.30326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191939,0,0,0,0,1.15163,0,0,0,0,0,0.191939,0,0,0,0,0,0,0,0,0,0,0,0.383877,0,1.53551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575816,0,0,0,0,0,0,0,0,0,0.191939,0,0,0,1.91939,1.15163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191939,0,0,0,0,0,0,3.07102,0,1.15163,27.6392,0,0,0
81,"llagi1993","",0,0,0.603622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804829,0,0.201207,0.201207,0,0,0,0.603622,0.201207,0,0,0,0,0,0,1.20724,0,0.603622,0,0,0,0,0,0,0.201207,0,0,0,0.201207,0,0,0,0,0,0,0.603622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402414,0.804829,0,0,0,0,0,0,0,1.40845,0,0,0.201207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4809,0.201207,0,0,0,0,0.402414,0,0.201207,0.201207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201207,0,0,0,0,0,0,0,0,1.81087,0,3.82294,0,0.201207,0,0,0,0,0,0.402414,0,0,0,0,0,0,0,0,0,1.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8169,0,0,0,0,0,0,0.201207,0,0,0,0,0.201207,0.201207,0.201207,0,0,0.804829,0,0,0,0,0,0,0,1.40845,0.201207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201207,0,0.201207,0,0,0,0,0,0,6.63984,0,0,56.338,0.201207,0,0
82,"llagi1994","",0,0,0.617284,0,0,0.411523,1.23457,0,0,0,0.411523,0,0,0,0,0.205761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617284,0,0,0,0,0,0,0.411523,0,0,0,0,0,0,0.205761,1.44033,0,1.02881,0,0,0,0,0,0,0.823045,0,0,0,0,0,0,0,0,0,0,0.205761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617284,0,0,0,0,0,0,0,0.823045,0,0,0.411523,0,0,0,0,0,0,0,0,0,0,0.205761,0,0,0.205761,0,0,0.205761,0,0,0,16.0494,0,0.205761,0,0.617284,0,0.411523,0.617284,0,0.411523,0,0,0,0,0,0,0,0,0,0,0,0.823045,0,0,0,2.05761,0,0.411523,0,0,0,0,0,0,1.23457,0,2.05761,1.02881,0,0,0,0.205761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411523,0,0,0,0,0,0,0,2.6749,0,0,0,0,0,0,0.205761,0,0,0,0,0,0,0,0,0.411523,0.411523,0,0,0,0,0,0,0,1.23457,0.205761,0,0,0,0,0,0.205761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205761,0,0,0,0,0,0.205761,0,6.99588,0.205761,0,50.4115,0,0,0
83,"llagi1995","",0,0.21692,1.0846,0,0,0.21692,0.21692,0,0,0,0.21692,0,0,0,0,0.21692,0,0,0,0,0,0,0.433839,0,0,0,0,0,0,0,0.867679,0,0,0,0,0.867679,0,0.21692,0.433839,0,0,0,0.21692,0,0,1.95228,0,1.0846,0,0,0,0,0,0,0.650759,0,0,0,0.21692,0,0,0,0,0,0,0.21692,0,0,0,0,0,0,0,0.21692,0,0,0,0,0,0,0.21692,0.21692,0.650759,0,0,0,0,0,0,0,1.95228,0,0,0.867679,0,0,0.650759,0,0.433839,0,0,0,0,0,0,0,0,0,0,0,0,0.21692,0,0.21692,22.3427,0,0.650759,0,0.650759,0,0.650759,0,0,0.867679,0,0,0,0,0,0,0,0,0,0,0,0.650759,0,0,0.433839,0,0,0.867679,0,0,0,0,0,0,0.433839,0,1.95228,1.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21692,0.433839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21692,0,0,0,0,0,0,0,3.2538,0.21692,0,0,0,0,0,0,0,0,0,0,0,0.21692,0,0,0,0.867679,0,0,0,0,0,0,0,1.51844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21692,0,0,0,0,0,0,0,0,0.21692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94143,0,0,39.6963,0.433839,0,0
84,"llagi1996","",0,0,3.13112,0,0,0.391389,1.56556,0,0,0,0,0,0,0.195695,0,0,0,0,0,0,0,0,0,0,0.587084,0,0,0,0,0,0,0,0,0,0,0,0,0.587084,0.391389,0,0,0,0,0,0,5.87084,0,2.73973,0,0,0,0,0,0,0.782779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782779,0.391389,0.195695,0.391389,0,0,0,0,0,2.73973,0,0,3.5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1781,1.95695,0,0,0,0,1.17417,0,0,0.782779,0,0,0,0,0,0,0,0,0,0,0,0.782779,0,0,0,3.13112,0,0.195695,0,0,0,0,0,0,2.34834,0,4.69667,1.95695,0.782779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782779,0,0.782779,0,0,0.782779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195695,1.17417,0,0,0.195695,0.587084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21918,0,0,21.9178,0,0,0
85,"llagi1997","",0,0,0.576923,0,0,0.384615,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11538,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,0,6.34615,0,1.73077,0,0,0,0,0,0,1.73077,0,0,0,0.384615,0,0,0,0,0,0,0.576923,0,0,0,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,1.73077,0,0,0,0,0.769231,0,0,2.88462,0,0,1.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,26.1538,7.5,0.192308,0,0,0,0.961538,0.961538,0,0.192308,0,0,0,0.192308,0,0,0,0,0,0,0,0.576923,0,0,0,1.34615,0,0,0,0,0,0.192308,0,0,4.80769,0,4.42308,0,0.576923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0,0.961538,0.384615,0,0,0,0,0,0.384615,0,0,0,0,0,0,0.192308,0,0,1.92308,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0.576923,0,0,0,0,0,0.384615,0,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,12.5,0,0.192308,7.30769,0,0,0
